word,type,count,language
서로서로,Adverb,2,kr
버젓이,Adverb,2,kr
우렁우렁,Adverb,2,kr
이거지,Adverb,2,kr
이만,Adverb,2,kr
말짱,Adverb,2,kr
사라락,Adverb,2,kr
꽁,Adverb,2,kr
의외로,Adverb,2,kr
이글이글,Adverb,2,kr
간질간질,Adverb,2,kr
슬며시,Adverb,2,kr
뜬금없이,Adverb,2,kr
방긋방긋,Adverb,2,kr
힐끔힐끔,Adverb,2,kr
콕콕,Adverb,2,kr
나지막이,Adverb,2,kr
앵,Adverb,2,kr
바글바글,Adverb,2,kr
하기야,Adverb,2,kr
대놓고,Adverb,2,kr
팡,Adverb,2,kr
투덜투덜,Adverb,2,kr
질척,Adverb,2,kr
콱콱,Adverb,2,kr
오래간만,Adverb,2,kr
이어서,Adverb,2,kr
그중,Adverb,2,kr
까닥,Adverb,2,kr
그해,Adverb,2,kr
푸푸,Adverb,2,kr
우적,Adverb,2,kr
출렁,Adverb,2,kr
하다못해,Adverb,2,kr
그니까,Conjunction,2,kr
cho,Eng,2,en
window,Eng,2,en
que,Eng,2,en
may,Eng,2,en
paper,Eng,2,en
hill,Eng,2,en
piny,Eng,2,en
boughs,Eng,2,en
their,Eng,2,en
food,Eng,2,en
wife,Eng,2,en
felt,Eng,2,en
become,Eng,2,en
precious,Eng,2,en
younger,Eng,2,en
possible,Eng,2,en
wicked,Eng,2,en
imagine,Eng,2,en
demostrate,Eng,2,en
throuh,Eng,2,en
receiven,Eng,2,en
givin,Eng,2,en
dum,Eng,2,en
ware,Eng,2,en
mope,Eng,2,en
dost,Eng,2,en
crass,Eng,2,en
eternity,Eng,2,en
closer,Eng,2,en
shoking,Eng,2,en
amore,Eng,2,en
summertime,Eng,2,en
jeah,Eng,2,en
nineteen,Eng,2,en
effect,Eng,2,en
rb,Eng,2,en
underground,Eng,2,en
takin,Eng,2,en
less,Eng,2,en
hefical,Eng,2,en
answer,Eng,2,en
sadly,Eng,2,en
reminisce,Eng,2,en
fier,Eng,2,en
dap,Eng,2,en
fat,Eng,2,en
longer,Eng,2,en
cest,Eng,2,en
crescent,Eng,2,en
draw,Eng,2,en
hypnotize,Eng,2,en
melodic,Eng,2,en
gin,Eng,2,en
foul,Eng,2,en
pride,Eng,2,en
admit,Eng,2,en
deny,Eng,2,en
suckas,Eng,2,en
war,Eng,2,en
spittin,Eng,2,en
represent,Eng,2,en
shootin,Eng,2,en
raw,Eng,2,en
coast,Eng,2,en
thriller,Eng,2,en
cutie,Eng,2,en
stall,Eng,2,en
foever,Eng,2,en
few,Eng,2,en
piss,Eng,2,en
john,Eng,2,en
enemy,Eng,2,en
remind,Eng,2,en
wrist,Eng,2,en
pearl,Eng,2,en
jewel,Eng,2,en
complete,Eng,2,en
konw,Eng,2,en
weve,Eng,2,en
co,Eng,2,en
drama,Eng,2,en
tihs,Eng,2,en
hundred,Eng,2,en
dawg,Eng,2,en
bottle,Eng,2,en
april,Eng,2,en
rice,Eng,2,en
dime,Eng,2,en
pm,Eng,2,en
hows,Eng,2,en
third,Eng,2,en
eighth,Eng,2,en
thru,Eng,2,en
rob,Eng,2,en
dvd,Eng,2,en
flat,Eng,2,en
hans,Eng,2,en
prayer,Eng,2,en
blackbeat,Eng,2,en
milk,Eng,2,en
plain,Eng,2,en
suddenly,Eng,2,en
wating,Eng,2,en
throwin,Eng,2,en
royal,Eng,2,en
mass,Eng,2,en
naver,Eng,2,en
blast,Eng,2,en
those,Eng,2,en
betbetter,Eng,2,en
mellow,Eng,2,en
fellow,Eng,2,en
snow,Eng,2,en
monsters,Eng,2,en
choose,Eng,2,en
small,Eng,2,en
worse,Eng,2,en
jail,Eng,2,en
puppy,Eng,2,en
effort,Eng,2,en
partner,Eng,2,en
constantly,Eng,2,en
enjoy,Eng,2,en
size,Eng,2,en
giggle,Eng,2,en
epik,Eng,2,en
por,Eng,2,en
cantar,Eng,2,en
amar,Eng,2,en
murder,Eng,2,en
shop,Eng,2,en
leavin,Eng,2,en
sancta,Eng,2,en
nobis,Eng,2,en
hora,Eng,2,en
amen,Eng,2,en
jinu,Eng,2,en
sean,Eng,2,en
rumor,Eng,2,en
ps,Eng,2,en
rumble,Eng,2,en
heavenly,Eng,2,en
intersection,Eng,2,en
motorway,Eng,2,en
doom,Eng,2,en
speck,Eng,2,en
innocent,Eng,2,en
kissin,Eng,2,en
steppinsteppin,Eng,2,en
scrub,Eng,2,en
judge,Eng,2,en
chest,Eng,2,en
relax,Eng,2,en
upt,Eng,2,en
female,Eng,2,en
jays,Eng,2,en
perpetrate,Eng,2,en
jay,Eng,2,en
dash,Eng,2,en
most,Eng,2,en
ugirl,Eng,2,en
woogie,Eng,2,en
clear,Eng,2,en
carry,Eng,2,en
wind,Eng,2,en
apart,Eng,2,en
tokyo,Eng,2,en
vip,Eng,2,en
supreme,Eng,2,en
mami,Eng,2,en
kk,Eng,2,en
lexy,Eng,2,en
ali,Eng,2,en
youi,Eng,2,en
bigbang,Eng,2,en
dawn,Eng,2,en
ficky,Eng,2,en
ladi,Eng,2,en
dadi,Eng,2,en
pack,Eng,2,en
quite,Eng,2,en
tipsy,Eng,2,en
shitchu,Eng,2,en
weight,Eng,2,en
attack,Eng,2,en
crystal,Eng,2,en
naw,Eng,2,en
emergency,Eng,2,en
doubt,Eng,2,en
streets,Eng,2,en
doro,Eng,2,en
masterpiece,Eng,2,en
anyone,Eng,2,en
careee,Eng,2,en
soldier,Eng,2,en
hahaha,Eng,2,en
humanimal,Eng,2,en
silver,Eng,2,en
vivid,Eng,2,en
dragon,Eng,2,en
miracle,Eng,2,en
diggi,Eng,2,en
holic,Eng,2,en
bravesound,Eng,2,en
collar,Eng,2,en
looser,Eng,2,en
untouchable,Eng,2,en
worth,Eng,2,en
usual,Eng,2,en
cube,Eng,2,en
doin,Eng,2,en
mis,Eng,2,en
hm,Eng,2,en
scene,Eng,2,en
hai,Eng,2,en
freez,Eng,2,en
smarty,Eng,2,en
db,Eng,2,en
offer,Eng,2,en
si,Eng,2,en
slippin,Eng,2,en
freedom,Eng,2,en
kitchen,Eng,2,en
magical,Eng,2,en
mystery,Eng,2,en
weak,Eng,2,en
aa,Eng,2,en
ironic,Eng,2,en
circustronic,Eng,2,en
dead,Eng,2,en
amigo,Eng,2,en
amiga,Eng,2,en
senorito,Eng,2,en
vacation,Eng,2,en
grab,Eng,2,en
priceless,Eng,2,en
hmm,Eng,2,en
frenchy,Eng,2,en
softly,Eng,2,en
sayso,Eng,2,en
armshoping,Eng,2,en
seewhat,Eng,2,en
colder,Eng,2,en
bradley,Eng,2,en
tara,Eng,2,en
teen,Eng,2,en
boi,Eng,2,en
trauma,Eng,2,en
shinee,Eng,2,en
dudu,Eng,2,en
ge,Eng,2,en
oheoh,Eng,2,en
holiday,Eng,2,en
cloudy,Eng,2,en
laser,Eng,2,en
gage,Eng,2,en
eheheh,Eng,2,en
everyway,Eng,2,en
bobbin,Eng,2,en
tommorow,Eng,2,en
wuh,Eng,2,en
marvellous,Eng,2,en
excellent,Eng,2,en
pi,Eng,2,en
addict,Eng,2,en
intoxicate,Eng,2,en
gloomy,Eng,2,en
johnny,Eng,2,en
stare,Eng,2,en
blakah,Eng,2,en
early,Eng,2,en
yoohoo,Eng,2,en
classic,Eng,2,en
identity,Eng,2,en
lotto,Eng,2,en
turnt,Eng,2,en
paula,Eng,2,en
mera,Eng,2,en
harmony,Eng,2,en
tiggy,Eng,2,en
tock,Eng,2,en
calm,Eng,2,en
lullaby,Eng,2,en
pool,Eng,2,en
option,Eng,2,en
loco,Eng,2,en
roller,Eng,2,en
holdu,Eng,2,en
fuck,Eng,2,en
panic,Eng,2,en
headline,Eng,2,en
sns,Eng,2,en
bus,Eng,2,en
versus,Eng,2,en
cherry,Eng,2,en
jessi,Eng,2,en
waist,Eng,2,en
dummy,Eng,2,en
taxi,Eng,2,en
roma,Eng,2,en
tape,Eng,2,en
sup,Eng,2,en
homies,Eng,2,en
symphony,Eng,2,en
holy,Eng,2,en
bucket,Eng,2,en
tattoo,Eng,2,en
plastic,Eng,2,en
feature,Eng,2,en
history,Eng,2,en
carpet,Eng,2,en
superman,Eng,2,en
later,Eng,2,en
goddess,Eng,2,en
chilla,Eng,2,en
meditation,Eng,2,en
patient,Eng,2,en
honeybee,Eng,2,en
swerve,Eng,2,en
saucin,Eng,2,en
swervin,Eng,2,en
space,Eng,2,en
bish,Eng,2,en
hash,Eng,2,en
trade,Eng,2,en
hola,Eng,2,en
cozyboys,Eng,2,en
william,Eng,2,en
beamin,Eng,2,en
lupe,Eng,2,en
balance,Eng,2,en
scanner,Eng,2,en
jealous,Eng,2,en
sec,Eng,2,en
milli,Eng,2,en
chin,Eng,2,en
hungry,Eng,2,en
tryin,Eng,2,en
trapper,Eng,2,en
picture,Eng,2,en
teacher,Eng,2,en
shinin,Eng,2,en
swim,Eng,2,en
rappers,Eng,2,en
background,Eng,2,en
xiyehn,Eng,2,en
nia,Eng,2,en
gray,Eng,2,en
motown,Eng,2,en
invincible,Eng,2,en
weaker,Eng,2,en
loveable,Eng,2,en
trace,Eng,2,en
singin,Eng,2,en
fault,Eng,2,en
baller,Eng,2,en
scar,Eng,2,en
exit,Eng,2,en
stone,Eng,2,en
ching,Eng,2,en
overload,Eng,2,en
echo,Eng,2,en
forest,Eng,2,en
outsider,Eng,2,en
untill,Eng,2,en
surfer,Eng,2,en
aespa,Eng,2,en
stunner,Eng,2,en
behind,Eng,2,en
tequila,Eng,2,en
margarita,Eng,2,en
mojito,Eng,2,en
lime,Eng,2,en
mimosa,Eng,2,en
pina,Eng,2,en
colada,Eng,2,en
cheese,Eng,2,en
part,Eng,2,en
speed,Eng,2,en
dice,Eng,2,en
laziness,Eng,2,en
odd,Eng,2,en
distance,Eng,2,en
disappear,Eng,2,en
upside,Eng,2,en
mee,Eng,2,en
weeny,Eng,2,en
beeney,Eng,2,en
wassur,Eng,2,en
gella,Eng,2,en
cute,Eng,2,en
wouldnt,Eng,2,en
doll,Eng,2,en
sway,Eng,2,en
narcissistic,Eng,2,en
buck,Eng,2,en
louis,Eng,2,en
omg,Eng,2,en
nvis,Eng,2,en
eyyy,Eng,2,en
chocochip,Eng,2,en
sprinkle,Eng,2,en
lookie,Eng,2,en
lamborghini,Eng,2,en
beyond,Eng,2,en
thug,Eng,2,en
poor,Eng,2,en
blinging,Eng,2,en
toast,Eng,2,en
celebrities,Eng,2,en
church,Eng,2,en
stinky,Eng,2,en
fireworks,Eng,2,en
ener,Eng,2,en
distress,Eng,2,en
impress,Eng,2,en
cross,Eng,2,en
borderline,Eng,2,en
boob,Eng,2,en
twerking,Eng,2,en
photo,Eng,2,en
button,Eng,2,en
switch,Eng,2,en
wrap,Eng,2,en
heartbreaks,Eng,2,en
하오,Eomi,2,kr
던가,Eomi,2,kr
라고요,Eomi,2,kr
까봐,Eomi,2,kr
져서,Eomi,2,kr
길래,Eomi,2,kr
하듯,Eomi,2,kr
정말,Exclamation,2,kr
헤에,Exclamation,2,kr
으음,Exclamation,2,kr
어머머,Exclamation,2,kr
아아,Exclamation,2,kr
아야,Exclamation,2,kr
인마,Exclamation,2,kr
이구나,Josa,2,kr
엘랑,Josa,2,kr
께서,Josa,2,kr
이기도,Josa,2,kr
일랑은,Josa,2,kr
에게까지,Josa,2,kr
하고만,Josa,2,kr
마다의,Josa,2,kr
까지와,Josa,2,kr
이야말로,Josa,2,kr
부터라도,Josa,2,kr
라지요,Josa,2,kr
대로가,Josa,2,kr
에게라도,Josa,2,kr
처럼은,Josa,2,kr
나마,Josa,2,kr
마따나,Josa,2,kr
라던가,Josa,2,kr
외딴,Modifier,2,kr
그까짓,Modifier,2,kr
세째,Modifier,2,kr
삼십,Modifier,2,kr
저런,Modifier,2,kr
이깟,Modifier,2,kr
또한,Modifier,2,kr
온갖,Modifier,2,kr
둘째,Modifier,2,kr
사이,Modifier,2,kr
왼,Modifier,2,kr
현,Modifier,2,kr
네까짓,Modifier,2,kr
그,Modifier,2,kr
두,Modifier,2,kr
한두,Modifier,2,kr
이대,Modifier,2,kr
넉,Modifier,2,kr
인심,Noun,2,kr
아메리카,Noun,2,kr
동백아가씨,Noun,2,kr
연평도,Noun,2,kr
태풍,Noun,2,kr
해저,Noun,2,kr
헝크,Noun,2,kr
생전,Noun,2,kr
한나절,Noun,2,kr
쓰름,Noun,2,kr
물방아,Noun,2,kr
현해탄,Noun,2,kr
수륙,Noun,2,kr
목동,Noun,2,kr
언덕길,Noun,2,kr
레인코트,Noun,2,kr
애드베룬,Noun,2,kr
십자,Noun,2,kr
아롱다롱,Noun,2,kr
황포,Noun,2,kr
샘터,Noun,2,kr
음새,Noun,2,kr
불나비,Noun,2,kr
남매,Noun,2,kr
평양,Noun,2,kr
주야,Noun,2,kr
장길,Noun,2,kr
정일,Noun,2,kr
벌거숭이,Noun,2,kr
글라스,Noun,2,kr
동백,Noun,2,kr
호박엿,Noun,2,kr
구구,Noun,2,kr
눈비,Noun,2,kr
산아,Noun,2,kr
문전,Noun,2,kr
비리비리,Noun,2,kr
가시나이,Noun,2,kr
두메,Noun,2,kr
라나,Noun,2,kr
신병,Noun,2,kr
육개,Noun,2,kr
작대기,Noun,2,kr
기상,Noun,2,kr
백발,Noun,2,kr
사수,Noun,2,kr
육군,Noun,2,kr
화답,Noun,2,kr
임금,Noun,2,kr
산만,Noun,2,kr
향땅,Noun,2,kr
하와,Noun,2,kr
이안,Noun,2,kr
줄줄이,Noun,2,kr
로터리,Noun,2,kr
뚜렷,Noun,2,kr
전차,Noun,2,kr
저쩌구,Noun,2,kr
구경만,Noun,2,kr
유모,Noun,2,kr
해당화,Noun,2,kr
노적봉,Noun,2,kr
삼학도,Noun,2,kr
처가,Noun,2,kr
삼다도,Noun,2,kr
겄,Noun,2,kr
꽃속,Noun,2,kr
별명,Noun,2,kr
소,Noun,2,kr
연분,Noun,2,kr
기왕,Noun,2,kr
신작로,Noun,2,kr
능,Noun,2,kr
딜라일라,Noun,2,kr
다기,Noun,2,kr
불덩이,Noun,2,kr
엽차,Noun,2,kr
알알,Noun,2,kr
포수,Noun,2,kr
고을,Noun,2,kr
금산,Noun,2,kr
무서웁다,Noun,2,kr
강촌,Noun,2,kr
님계신,Noun,2,kr
부친,Noun,2,kr
아버님,Noun,2,kr
불효,Noun,2,kr
풍랑,Noun,2,kr
덩달아,Noun,2,kr
훈장,Noun,2,kr
산울림,Noun,2,kr
뉘우침,Noun,2,kr
이정표,Noun,2,kr
임자,Noun,2,kr
다홍치마,Noun,2,kr
어데론,Noun,2,kr
병아리,Noun,2,kr
어쨌소,Noun,2,kr
오라비,Noun,2,kr
밑천,Noun,2,kr
방앗간,Noun,2,kr
반찬,Noun,2,kr
진수,Noun,2,kr
뒤안길,Noun,2,kr
파초,Noun,2,kr
동동주,Noun,2,kr
섧구,Noun,2,kr
하소연,Noun,2,kr
겨레,Noun,2,kr
호강,Noun,2,kr
흥타령,Noun,2,kr
달위,Noun,2,kr
묘지,Noun,2,kr
유월,Noun,2,kr
보도,Noun,2,kr
서해,Noun,2,kr
아따,Noun,2,kr
양반,Noun,2,kr
오니,Noun,2,kr
엉금엉금,Noun,2,kr
일찍이,Noun,2,kr
대문,Noun,2,kr
껄껄,Noun,2,kr
일곱개,Noun,2,kr
댕기,Noun,2,kr
효도,Noun,2,kr
벼,Noun,2,kr
성모,Noun,2,kr
당초,Noun,2,kr
밀감,Noun,2,kr
한라산,Noun,2,kr
폭포,Noun,2,kr
금강산,Noun,2,kr
팔만,Noun,2,kr
암자,Noun,2,kr
유점사,Noun,2,kr
법당,Noun,2,kr
괄세,Noun,2,kr
정선읍,Noun,2,kr
굴대,Noun,2,kr
삼천,Noun,2,kr
조리,Noun,2,kr
씨름,Noun,2,kr
산들바람,Noun,2,kr
라시,Noun,2,kr
파지,Noun,2,kr
옥수수,Noun,2,kr
저고리,Noun,2,kr
성경책,Noun,2,kr
모래밭,Noun,2,kr
저먼,Noun,2,kr
초롱,Noun,2,kr
함박,Noun,2,kr
어데선,Noun,2,kr
흐느낌,Noun,2,kr
철썩,Noun,2,kr
섯달,Noun,2,kr
괴로웁,Noun,2,kr
가벼웁,Noun,2,kr
처마,Noun,2,kr
찌,Noun,2,kr
앞문,Noun,2,kr
백색,Noun,2,kr
권태,Noun,2,kr
이십분,Noun,2,kr
발칵,Noun,2,kr
가의,Noun,2,kr
안대,Noun,2,kr
조인,Noun,2,kr
옛님,Noun,2,kr
둘일,Noun,2,kr
바구니,Noun,2,kr
붙이,Noun,2,kr
작사,Noun,2,kr
장욱,Noun,2,kr
작곡,Noun,2,kr
니야,Noun,2,kr
동녘,Noun,2,kr
돌다리,Noun,2,kr
밤차,Noun,2,kr
추수,Noun,2,kr
고깔,Noun,2,kr
괴고,Noun,2,kr
생글,Noun,2,kr
구름나그네,Noun,2,kr
트,Noun,2,kr
아리아리,Noun,2,kr
헤야헤,Noun,2,kr
밤벌레,Noun,2,kr
풍금,Noun,2,kr
분칠,Noun,2,kr
코로,Noun,2,kr
풀빛,Noun,2,kr
푸르렀,Noun,2,kr
불가,Noun,2,kr
무더기,Noun,2,kr
길옆,Noun,2,kr
쪼가리,Noun,2,kr
면사포,Noun,2,kr
일몰,Noun,2,kr
고행,Noun,2,kr
수도승,Noun,2,kr
이하늘,Noun,2,kr
뚜룻뚜룻뚜,Noun,2,kr
차안,Noun,2,kr
병실,Noun,2,kr
무니,Noun,2,kr
한갓,Noun,2,kr
잎사귀,Noun,2,kr
련,Noun,2,kr
뱅그르르,Noun,2,kr
어절,Noun,2,kr
엄동설한,Noun,2,kr
줄무늬,Noun,2,kr
졸리,Noun,2,kr
병풍,Noun,2,kr
샘물,Noun,2,kr
정둘곳,Noun,2,kr
낙옆,Noun,2,kr
어인,Noun,2,kr
광풍,Noun,2,kr
물망초,Noun,2,kr
현,Noun,2,kr
병인,Noun,2,kr
새끼손,Noun,2,kr
어지럼,Noun,2,kr
가내,Noun,2,kr
너울,Noun,2,kr
골짜기,Noun,2,kr
이왕이면,Noun,2,kr
백열등,Noun,2,kr
낙타,Noun,2,kr
해바라기,Noun,2,kr
상아,Noun,2,kr
전봇대,Noun,2,kr
연상,Noun,2,kr
무량,Noun,2,kr
찬비,Noun,2,kr
재회,Noun,2,kr
물벼락,Noun,2,kr
연화,Noun,2,kr
동남쪽,Noun,2,kr
꼴뚜기,Noun,2,kr
대합실,Noun,2,kr
하와이,Noun,2,kr
미국,Noun,2,kr
직후,Noun,2,kr
우기,Noun,2,kr
학,Noun,2,kr
부슬,Noun,2,kr
별나라,Noun,2,kr
오뉴월,Noun,2,kr
말랬,Noun,2,kr
하랬,Noun,2,kr
지푸라기,Noun,2,kr
곡식,Noun,2,kr
랑랑,Noun,2,kr
말좀해,Noun,2,kr
벽안,Noun,2,kr
휘훵,Noun,2,kr
주시,Noun,2,kr
흐트러져,Noun,2,kr
탱고,Noun,2,kr
대등,Noun,2,kr
도쿄,Noun,2,kr
난생처음,Noun,2,kr
조각품,Noun,2,kr
창조,Noun,2,kr
불의,Noun,2,kr
질서,Noun,2,kr
안보리,Noun,2,kr
캠퍼스,Noun,2,kr
절벽,Noun,2,kr
비구름,Noun,2,kr
곰인형,Noun,2,kr
마디마디,Noun,2,kr
돌틈,Noun,2,kr
폭풍우,Noun,2,kr
잠수교,Noun,2,kr
명동성당,Noun,2,kr
화석,Noun,2,kr
전도,Noun,2,kr
공룡,Noun,2,kr
익룡,Noun,2,kr
까만색,Noun,2,kr
매서웁,Noun,2,kr
응접실,Noun,2,kr
누구세요,Noun,2,kr
휭하,Noun,2,kr
교회,Noun,2,kr
산등성이,Noun,2,kr
집들이,Noun,2,kr
실었,Noun,2,kr
문명,Noun,2,kr
후횐없,Noun,2,kr
리채,Noun,2,kr
아사,Noun,2,kr
크레파스,Noun,2,kr
힙쓸려,Noun,2,kr
눈부심,Noun,2,kr
뭇,Noun,2,kr
무도,Noun,2,kr
로우,Noun,2,kr
표범,Noun,2,kr
한그루,Noun,2,kr
이십,Noun,2,kr
꽃씨,Noun,2,kr
옆집,Noun,2,kr
화병,Noun,2,kr
진홍,Noun,2,kr
안델센,Noun,2,kr
동화책,Noun,2,kr
짱아,Noun,2,kr
말고개,Noun,2,kr
뻘,Noun,2,kr
보따리,Noun,2,kr
부벼,Noun,2,kr
뻐꾸기,Noun,2,kr
영화에서처럼,Noun,2,kr
하나리,Noun,2,kr
색바랜,Noun,2,kr
깡통,Noun,2,kr
딱지,Noun,2,kr
눈싸움,Noun,2,kr
끈기,Noun,2,kr
섹스,Noun,2,kr
연주자,Noun,2,kr
띠리띠,Noun,2,kr
동행,Noun,2,kr
건데,Noun,2,kr
시방,Noun,2,kr
요로,Noun,2,kr
쓰겄소,Noun,2,kr
천방지축,Noun,2,kr
당가,Noun,2,kr
참말,Noun,2,kr
만요,Noun,2,kr
발기,Noun,2,kr
옛말,Noun,2,kr
고드름,Noun,2,kr
왜웁,Noun,2,kr
전등,Noun,2,kr
쯔쯔,Noun,2,kr
나릇,Noun,2,kr
수선화,Noun,2,kr
아란,Noun,2,kr
이전,Noun,2,kr
시장,Noun,2,kr
수녀,Noun,2,kr
우시,Noun,2,kr
수학,Noun,2,kr
분홍립스틱,Noun,2,kr
아문,Noun,2,kr
젖어드,Noun,2,kr
서질,Noun,2,kr
자물쇠,Noun,2,kr
화산,Noun,2,kr
담벼락,Noun,2,kr
바달,Noun,2,kr
낑깡,Noun,2,kr
감귤,Noun,2,kr
비속,Noun,2,kr
하호,Noun,2,kr
환희,Noun,2,kr
맘곁,Noun,2,kr
살살,Noun,2,kr
초겨울,Noun,2,kr
시력,Noun,2,kr
타오,Noun,2,kr
가라지,Noun,2,kr
후횐없겠,Noun,2,kr
외등,Noun,2,kr
미도,Noun,2,kr
끈끈,Noun,2,kr
후일,Noun,2,kr
책장,Noun,2,kr
어젯,Noun,2,kr
개끗하,Noun,2,kr
차가웁,Noun,2,kr
칠갑산,Noun,2,kr
식기,Noun,2,kr
허무,Noun,2,kr
솔잎,Noun,2,kr
벙긋,Noun,2,kr
밍숭,Noun,2,kr
맹숭,Noun,2,kr
경이,Noun,2,kr
땅끝,Noun,2,kr
통일,Noun,2,kr
탁,Noun,2,kr
위스키,Noun,2,kr
블루진,Noun,2,kr
콜라,Noun,2,kr
메모,Noun,2,kr
상해,Noun,2,kr
천사처럼,Noun,2,kr
을,Noun,2,kr
홑,Noun,2,kr
각거리,Noun,2,kr
조미,Noun,2,kr
바랬었,Noun,2,kr
쇠,Noun,2,kr
뜬눈,Noun,2,kr
어쩌려,Noun,2,kr
냉기,Noun,2,kr
효과,Noun,2,kr
응석,Noun,2,kr
토닥토닥,Noun,2,kr
동기,Noun,2,kr
종시,Noun,2,kr
빠알간,Noun,2,kr
나스,Noun,2,kr
간의,Noun,2,kr
호선,Noun,2,kr
목욕탕,Noun,2,kr
정기,Noun,2,kr
첫째,Noun,2,kr
쌈,Noun,2,kr
쌈장,Noun,2,kr
빈대떡,Noun,2,kr
선홍빛,Noun,2,kr
진무,Noun,2,kr
손수,Noun,2,kr
기록,Noun,2,kr
머무룰순,Noun,2,kr
실천,Noun,2,kr
어쨌거,Noun,2,kr
큰소리,Noun,2,kr
달님이,Noun,2,kr
징검,Noun,2,kr
의무감,Noun,2,kr
퉁기,Noun,2,kr
해진,Noun,2,kr
까페,Noun,2,kr
바이올린,Noun,2,kr
아트리,Noun,2,kr
통곡,Noun,2,kr
헛짚는,Noun,2,kr
인생살이,Noun,2,kr
무질서,Noun,2,kr
대보,Noun,2,kr
상모,Noun,2,kr
강위,Noun,2,kr
벽속,Noun,2,kr
소담,Noun,2,kr
전분,Noun,2,kr
첫인상,Noun,2,kr
정신차려라,Noun,2,kr
도련님,Noun,2,kr
상투,Noun,2,kr
할멈,Noun,2,kr
의무,Noun,2,kr
숨쉬기,Noun,2,kr
디기리,Noun,2,kr
릭딕,Noun,2,kr
최대,Noun,2,kr
합석,Noun,2,kr
고층,Noun,2,kr
아라비안,Noun,2,kr
사고방식,Noun,2,kr
고등학교,Noun,2,kr
비틀즈,Noun,2,kr
금보,Noun,2,kr
모처럼,Noun,2,kr
라바,Noun,2,kr
소유자,Noun,2,kr
설득,Noun,2,kr
휑,Noun,2,kr
피터팬,Noun,2,kr
웬디,Noun,2,kr
동굴,Noun,2,kr
특징,Noun,2,kr
본심,Noun,2,kr
장식,Noun,2,kr
나팔꽃,Noun,2,kr
모이,Noun,2,kr
저몄던,Noun,2,kr
수업,Noun,2,kr
시티,Noun,2,kr
부부,Noun,2,kr
우리엄마,Noun,2,kr
운전면허,Noun,2,kr
구박,Noun,2,kr
모짜르트,Noun,2,kr
협주곡,Noun,2,kr
뮤지션,Noun,2,kr
갈채,Noun,2,kr
안심,Noun,2,kr
스카이,Noun,2,kr
머피,Noun,2,kr
찰땐,Noun,2,kr
웨이브,Noun,2,kr
따르르,Noun,2,kr
폐배,Noun,2,kr
차도,Noun,2,kr
횡,Noun,2,kr
이외,Noun,2,kr
의치,Noun,2,kr
장수,Noun,2,kr
독사,Noun,2,kr
땅꾼,Noun,2,kr
형님,Noun,2,kr
멍멍멍,Noun,2,kr
수퍼맨,Noun,2,kr
카푸치노,Noun,2,kr
줄때,Noun,2,kr
비웃음,Noun,2,kr
족,Noun,2,kr
날벼락,Noun,2,kr
개비,Noun,2,kr
산산이,Noun,2,kr
유희,Noun,2,kr
느낌표,Noun,2,kr
겐지,Noun,2,kr
았었,Noun,2,kr
택한것,Noun,2,kr
숨소릴,Noun,2,kr
발톱,Noun,2,kr
오백원,Noun,2,kr
중얼,Noun,2,kr
때완,Noun,2,kr
습보,Noun,2,kr
희비,Noun,2,kr
밧줄,Noun,2,kr
선착순,Noun,2,kr
세뇌,Noun,2,kr
조롱,Noun,2,kr
스포츠카,Noun,2,kr
외도,Noun,2,kr
이성은,Noun,2,kr
행위,Noun,2,kr
관념,Noun,2,kr
니거,Noun,2,kr
실속,Noun,2,kr
사정거리,Noun,2,kr
큐피트,Noun,2,kr
마자,Noun,2,kr
면회,Noun,2,kr
약혼,Noun,2,kr
장판,Noun,2,kr
투덜,Noun,2,kr
더덕,Noun,2,kr
그앨,Noun,2,kr
도주,Noun,2,kr
잘해야,Noun,2,kr
밥상,Noun,2,kr
옆집아저씨,Noun,2,kr
하나님,Noun,2,kr
한해,Noun,2,kr
악세사리,Noun,2,kr
리보,Noun,2,kr
심술궂,Noun,2,kr
녈,Noun,2,kr
기수,Noun,2,kr
노릇,Noun,2,kr
만만,Noun,2,kr
천지,Noun,2,kr
따귀,Noun,2,kr
심연,Noun,2,kr
정작,Noun,2,kr
짊어져,Noun,2,kr
인내,Noun,2,kr
모델,Noun,2,kr
빽,Noun,2,kr
본전,Noun,2,kr
전성,Noun,2,kr
도박,Noun,2,kr
코코넛,Noun,2,kr
리슨,Noun,2,kr
합격자,Noun,2,kr
발표,Noun,2,kr
엮어가,Noun,2,kr
택하,Noun,2,kr
변케,Noun,2,kr
장애물,Noun,2,kr
기혼,Noun,2,kr
택한다,Noun,2,kr
훨,Noun,2,kr
책가방,Noun,2,kr
지구본,Noun,2,kr
지폐,Noun,2,kr
명함,Noun,2,kr
테잎,Noun,2,kr
눈썹,Noun,2,kr
혼신,Noun,2,kr
필연,Noun,2,kr
바랬는지,Noun,2,kr
의전,Noun,2,kr
텐,Noun,2,kr
바랬었나봐,Noun,2,kr
지탱,Noun,2,kr
매라,Noun,2,kr
타도,Noun,2,kr
들통,Noun,2,kr
각본,Noun,2,kr
재는,Noun,2,kr
잣,Noun,2,kr
사업,Noun,2,kr
회,Noun,2,kr
추위,Noun,2,kr
짐짓,Noun,2,kr
일부인,Noun,2,kr
작전,Noun,2,kr
신안,Noun,2,kr
들것,Noun,2,kr
거릴까,Noun,2,kr
